"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 18:15:30 GMT 2024","Thu Dec 12 18:15:30 GMT 2024","697","Command line suite","Command line test","APITest","APITest","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Thu Dec 12 18:15:36 GMT 2024","Thu Dec 12 18:15:37 GMT 2024","913","Command line suite","Command line test","APITest","APITest","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Thu Dec 12 18:15:28 GMT 2024","Thu Dec 12 18:15:29 GMT 2024","649","Command line suite","Command line test","APITest","APITest","Language_GET","Language_GET",""
"passed","Thu Dec 12 18:15:29 GMT 2024","Thu Dec 12 18:15:30 GMT 2024","735","Command line suite","Command line test","APITest","APITest","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Thu Dec 12 18:15:28 GMT 2024","Thu Dec 12 18:15:28 GMT 2024","707","Command line suite","Command line test","APITest","APITest","LanguageUpdate_PUT","LanguageUpdate_PUT",""
"passed","Thu Dec 12 18:15:34 GMT 2024","Thu Dec 12 18:15:36 GMT 2024","2709","Command line suite","Command line test","APITest","APITest","GetFeedback_POST","GetFeedback_POST",""
"passed","Thu Dec 12 18:15:25 GMT 2024","Thu Dec 12 18:15:28 GMT 2024","2653","Command line suite","Command line test","APITest","APITest","LoginUser_POST","LoginUser_POST",""
"passed","Thu Dec 12 18:15:37 GMT 2024","Thu Dec 12 18:15:38 GMT 2024","659","Command line suite","Command line test","APITest","APITest","UserLogout_POST","UserLogout_POST",""
"passed","Thu Dec 12 18:15:31 GMT 2024","Thu Dec 12 18:15:34 GMT 2024","2397","Command line suite","Command line test","APITest","APITest","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Thu Dec 12 18:15:30 GMT 2024","Thu Dec 12 18:15:31 GMT 2024","669","Command line suite","Command line test","APITest","APITest","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Thu Dec 12 18:15:38 GMT 2024","Thu Dec 12 18:15:38 GMT 2024","657","Command line suite","Command line test","APITest","APITest","ForgotPassword_POST","ForgotPassword_POST",""
